booking_id,customer_id,driver_id,time_of_day,pickup_area,drop_area,ride_status,estimated_time,actual_time,fare_amount,driver_rating,customer_rating,vehicle_type,day_of_week,surge_multiplier
6520,12642,,afternoon,Area_6,Area_8,no_driver_found,15,,204,,4.78,suv,Fri,1
6521,17736,1756,morning,Area_15,Area_3,completed,20,21,234,3.11,3.32,mini,Sun,1
6522,18865,1326,afternoon,Area_10,Area_16,cancelled_by_driver,17,,444,4.25,4.23,sedan,Tue,1
6523,11217,1478,night,Area_20,Area_10,cancelled_by_driver,11,,380,3.3,3.25,mini,Thu,1.2
6524,14376,1064,morning,Area_18,Area_15,cancelled_by_driver,21,,421,3.5,3.92,suv,Tue,1.5
6525,13255,1620,afternoon,Area_1,Area_15,cancelled_by_customer,12,,252,3.86,3.52,sedan,Fri,1.5
6526,11885,1297,night,Area_10,Area_5,cancelled_by_customer,27,,408,4.01,4.74,suv,Tue,1.2
6527,15362,1731,evening,Area_1,Area_10,completed,6,11,160,3.46,3.41,mini,Sat,1
6528,11757,1022,afternoon,Area_12,Area_14,cancelled_by_customer,26,,,4.09,4.71,mini,Mon,1
6529,19814,1267,night,Area_1,Area_2,completed,13,25,436,4.23,3.33,suv,Wed,1
6530,18352,1030,evening,Area_11,Area_18,cancelled_by_customer,21,,,4.94,4.73,mini,Sat,1
6531,15516,1192,evening,Area_20,Area_20,cancelled_by_driver,28,,89,2.57,3.9,suv,Thu,1
6532,19568,1223,morning,Area_3,Area_20,completed,26,25,362,3.62,4.61,mini,Wed,1
6533,11923,1514,morning,Area_9,Area_13,cancelled_by_driver,8,,365,4.48,4.08,mini,Mon,1.5
6534,18702,1383,afternoon,Area_13,Area_17,completed,17,21,88,4,3.9,mini,Tue,2
6535,13979,1429,afternoon,Area_15,Area_5,cancelled_by_customer,26,,,3.37,3.3,suv,Sun,1
6536,16168,1817,afternoon,Area_6,Area_8,completed,15,17,215,5,3.57,mini,Sun,1
6537,19360,1300,afternoon,Area_20,Area_20,completed,14,15,86,3.83,3.17,sedan,Sun,1.2
6538,12437,1204,afternoon,Area_7,Area_20,cancelled_by_driver,24,,361,4.15,3.58,mini,Wed,1.2
6539,16421,1341,afternoon,Area_18,Area_14,completed,25,28,497,4.44,4.23,suv,Thu,1.2
6540,19357,1804,evening,Area_14,Area_13,cancelled_by_customer,14,,,4.4,3.36,mini,Wed,1
6541,15924,1172,morning,Area_2,Area_2,cancelled_by_driver,5,,465,3.93,3.57,suv,Tue,1.2
6542,15244,1674,morning,Area_20,Area_15,completed,11,20,127,4.62,4.74,suv,Sun,1
6543,10912,1736,evening,Area_3,Area_20,cancelled_by_driver,6,,357,4.89,4.29,sedan,Tue,1
6544,11175,,evening,Area_12,Area_19,no_driver_found,16,,154,,3.65,sedan,Mon,1.5
6545,18358,1555,afternoon,Area_13,Area_10,completed,8,5,365,4.57,4.11,suv,Wed,1
6546,16738,1634,morning,Area_10,Area_18,completed,25,25,226,2.96,3.22,suv,Mon,1
6547,12374,1171,morning,Area_19,Area_16,cancelled_by_driver,29,,425,2.86,3.64,mini,Mon,1
6548,10994,1225,morning,Area_10,Area_1,completed,22,26,335,4.77,3.73,suv,Wed,1
6549,12514,1411,evening,Area_9,Area_3,cancelled_by_driver,7,,296,4.11,3,suv,Fri,2
6550,18795,1473,afternoon,Area_2,Area_15,completed,20,20,361,2.91,4.14,mini,Fri,1.5
6551,16326,1958,evening,Area_10,Area_1,completed,12,14,185,3.79,3.94,sedan,Sat,1
6552,14217,1092,night,Area_9,Area_11,cancelled_by_driver,19,,476,4.29,3.26,mini,Tue,1.5
6553,11101,1131,night,Area_9,Area_6,completed,25,24,453,3.32,4.44,sedan,Wed,1.5
6554,11239,1660,evening,Area_2,Area_6,completed,12,11,94,4.82,4.02,sedan,Thu,1
6555,16162,1628,afternoon,Area_5,Area_16,completed,15,15,197,4.56,3.02,sedan,Wed,1
6556,17628,,evening,Area_1,Area_11,no_driver_found,23,,267,,3.9,suv,Mon,1.5
6557,15510,,evening,Area_12,Area_18,no_driver_found,16,,385,,4.49,suv,Mon,1.5
6558,12142,,evening,Area_15,Area_18,no_driver_found,11,,369,,4.69,suv,Sun,1.5
6559,10689,1397,night,Area_13,Area_7,completed,29,27,162,4.54,4.8,suv,Tue,1.5
6560,12076,1855,afternoon,Area_10,Area_1,cancelled_by_driver,10,,323,2.61,4.67,mini,Tue,1.5
6561,15967,1822,night,Area_12,Area_8,completed,14,19,228,3.56,4.74,suv,Wed,1
6562,16324,1076,morning,Area_18,Area_7,cancelled_by_driver,7,,447,4.5,3.07,sedan,Tue,1.2
6563,17519,1329,night,Area_14,Area_5,completed,25,24,482,2.65,4.72,sedan,Sun,1
6564,14123,,afternoon,Area_15,Area_12,no_driver_found,25,,153,,4.2,sedan,Wed,1
6565,17610,1504,morning,Area_15,Area_14,cancelled_by_customer,25,,,4.78,3.97,sedan,Fri,1
6566,15205,1863,night,Area_17,Area_7,completed,22,28,137,4.08,3.66,mini,Tue,1.2
6567,10060,1317,morning,Area_18,Area_3,cancelled_by_customer,22,,,4.72,3.87,suv,Thu,1
6568,16979,1049,evening,Area_1,Area_13,cancelled_by_driver,21,,388,3.53,4.85,suv,Tue,1
6569,13597,1197,morning,Area_9,Area_12,completed,12,26,360,3.06,4.74,sedan,Tue,1
6570,17726,1013,morning,Area_4,Area_11,completed,29,43,94,2.71,4.65,sedan,Tue,1
6571,16547,1923,evening,Area_4,Area_14,completed,20,17,248,2.54,3.24,suv,Wed,1
6572,12328,1658,night,Area_1,Area_2,completed,18,19,176,3.81,3.64,mini,Tue,1
6573,14146,1018,afternoon,Area_15,Area_13,cancelled_by_driver,10,,265,4.39,3.15,sedan,Wed,1.2
6574,16988,1279,morning,Area_11,Area_6,completed,12,24,385,3.34,3.97,suv,Mon,1.5
6575,11139,1795,morning,Area_1,Area_11,cancelled_by_customer,24,,110,4.97,4.85,mini,Thu,1.5
6576,17709,1357,afternoon,Area_12,Area_15,completed,12,12,302,4.58,3.84,mini,Sun,1
6577,17538,1493,afternoon,Area_11,Area_12,cancelled_by_driver,15,,124,4.67,4.5,mini,Sun,1
6578,16194,1296,afternoon,Area_12,Area_17,completed,10,22,443,4.91,3.01,suv,Fri,1.5
6579,11561,1538,night,Area_18,Area_13,completed,5,3,422,2.76,4.48,mini,Wed,1.5
6580,17953,1241,night,Area_18,Area_3,cancelled_by_driver,13,,281,4.19,3.91,mini,Sat,1
6581,13528,1562,evening,Area_10,Area_15,cancelled_by_customer,13,,170,4,3.43,sedan,Tue,1
6582,12463,1704,afternoon,Area_6,Area_6,completed,28,39,316,4.81,3.16,mini,Sat,1
6583,16036,1813,evening,Area_3,Area_19,completed,8,13,122,2.82,3.33,suv,Sat,1
6584,17901,1781,afternoon,Area_5,Area_9,completed,15,17,463,4.36,4.03,suv,Mon,2
6585,13593,1901,morning,Area_4,Area_15,cancelled_by_customer,21,,97,3.38,3.71,suv,Thu,1
6586,14493,1488,afternoon,Area_19,Area_17,completed,18,21,322,2.88,3.53,suv,Fri,1.5
6587,17454,1799,night,Area_9,Area_5,completed,17,30,366,3.51,3.6,sedan,Wed,1.5
6588,11859,1201,afternoon,Area_5,Area_7,completed,17,15,378,3.92,4.99,suv,Fri,1.2
6589,19696,1783,evening,Area_13,Area_6,completed,28,40,120,4.88,4.41,suv,Wed,1.5
6590,13973,1961,morning,Area_4,Area_18,cancelled_by_customer,25,,116,3.35,4.55,mini,Sun,1
6591,10381,1297,morning,Area_10,Area_6,completed,6,3,212,2.73,3.3,mini,Wed,1.5
6592,11829,1502,evening,Area_6,Area_10,completed,12,12,405,4.88,4.14,sedan,Wed,1.2
6593,19304,1527,night,Area_1,Area_2,completed,15,14,363,4.42,4.38,suv,Wed,1
6594,18918,1287,afternoon,Area_9,Area_7,completed,17,14,485,2.71,3.75,sedan,Sun,1
6595,12257,1699,afternoon,Area_19,Area_7,completed,22,29,160,2.97,3.46,suv,Mon,1.2
6596,12474,1217,night,Area_18,Area_10,completed,28,26,442,4.36,4.03,mini,Fri,1.2
6597,17762,1071,night,Area_1,Area_10,completed,5,12,457,3.47,3.31,mini,Mon,1
6598,15055,1569,evening,Area_6,Area_19,completed,28,36,284,4.33,4.65,mini,Sun,1
6599,15688,1050,afternoon,Area_19,Area_2,cancelled_by_driver,14,,411,4.09,3.87,suv,Sat,1.2
6600,18173,1234,night,Area_2,Area_18,completed,13,20,157,2.58,4.38,mini,Mon,1.5
6601,12000,1746,morning,Area_5,Area_9,completed,17,26,147,2.53,4.35,mini,Sat,1.2
6602,12920,1259,evening,Area_19,Area_17,cancelled_by_customer,8,,425,3.66,3.96,sedan,Thu,1
6603,12080,1851,night,Area_13,Area_4,cancelled_by_customer,21,,,4.51,3.98,mini,Tue,1.5
6604,13071,1915,night,Area_7,Area_14,cancelled_by_driver,8,,193,3.14,3.81,sedan,Wed,1.5
6605,13620,1920,afternoon,Area_16,Area_9,completed,24,36,412,3.86,3.55,mini,Fri,1
6606,13628,1946,night,Area_18,Area_1,completed,18,25,199,3.04,3.51,mini,Mon,1
6607,11319,1917,evening,Area_2,Area_19,completed,25,22,262,4.25,3.67,suv,Mon,1
6608,11842,1275,evening,Area_11,Area_2,cancelled_by_customer,28,,,3.28,3.5,mini,Thu,1.2
6609,12948,1828,night,Area_16,Area_8,completed,14,26,271,3.18,4.39,sedan,Fri,1
6610,15845,1536,morning,Area_11,Area_6,completed,28,27,341,2.51,3.94,mini,Sat,1.2
6611,19291,1048,night,Area_15,Area_11,completed,6,15,255,3.85,3.83,sedan,Fri,1
6612,11067,1754,evening,Area_10,Area_18,completed,9,6,305,2.53,3.99,mini,Thu,2
6613,12653,1740,night,Area_3,Area_18,completed,28,25,374,4.92,4.75,mini,Tue,2
6614,15753,1371,evening,Area_5,Area_20,completed,6,13,418,4.14,3.78,sedan,Thu,1.5
6615,15658,1400,afternoon,Area_5,Area_4,completed,6,7,349,3.3,4.7,sedan,Sat,1.5
6616,16537,1193,afternoon,Area_16,Area_4,completed,27,39,243,2.65,4.8,mini,Fri,1
6617,16739,1014,night,Area_10,Area_9,completed,6,14,336,4.81,3.78,sedan,Sun,2
6618,19911,1180,morning,Area_3,Area_2,cancelled_by_driver,19,,260,4.28,4.99,suv,Sat,1.5
6619,15447,,afternoon,Area_13,Area_4,no_driver_found,23,,204,,4.74,suv,Sat,1.2
6620,12715,,evening,Area_1,Area_12,no_driver_found,24,,80,,4.06,sedan,Fri,1.5
6621,15608,1154,night,Area_7,Area_17,cancelled_by_driver,5,,322,4.65,3.68,mini,Thu,1
6622,18967,1649,morning,Area_14,Area_1,cancelled_by_driver,8,,197,2.93,4.91,sedan,Mon,1
6623,14878,1839,afternoon,Area_20,Area_17,completed,25,23,186,4.84,3.75,sedan,Sun,1.5
6624,16914,1108,evening,Area_7,Area_2,cancelled_by_driver,15,,347,3.16,4.63,suv,Fri,1
6625,16894,1683,morning,Area_5,Area_8,completed,13,24,464,3.51,4.53,mini,Sat,2
6626,18414,1315,night,Area_8,Area_2,cancelled_by_driver,20,,299,4.06,3.51,sedan,Thu,1
6627,16363,1301,night,Area_4,Area_18,completed,16,19,98,4.35,3.31,sedan,Wed,1.2
6628,13452,1322,evening,Area_16,Area_20,completed,20,19,255,4.81,4.71,sedan,Sun,1
6629,17930,1942,morning,Area_2,Area_16,completed,17,28,189,3.29,3.39,sedan,Fri,1.2
6630,18878,1170,afternoon,Area_9,Area_10,completed,24,25,492,2.69,4.19,sedan,Tue,1
6631,10609,1081,night,Area_18,Area_6,cancelled_by_driver,29,,189,2.7,3.95,mini,Mon,1
6632,19773,1920,evening,Area_15,Area_14,completed,9,9,205,4.34,4.76,mini,Mon,1
6633,15479,1426,night,Area_2,Area_18,cancelled_by_customer,11,,391,4.6,3.63,sedan,Fri,1
6634,15882,1126,afternoon,Area_6,Area_6,cancelled_by_driver,14,,184,3.61,4.44,suv,Tue,1.5
6635,13672,,afternoon,Area_18,Area_19,no_driver_found,18,,473,,3.98,mini,Sun,1
6636,19142,1539,evening,Area_15,Area_8,cancelled_by_customer,13,,440,3.78,3.02,suv,Mon,1.2
6637,15920,1619,morning,Area_16,Area_4,completed,14,13,321,4.03,3.69,sedan,Sun,1.2
6638,16863,1557,evening,Area_6,Area_5,completed,19,30,150,4.68,4.52,sedan,Tue,1.2
6639,17262,1379,evening,Area_9,Area_17,cancelled_by_customer,11,,,4.38,3.79,suv,Sun,1
6640,15590,1283,afternoon,Area_12,Area_13,cancelled_by_customer,26,,300,3.03,4.83,sedan,Fri,2
6641,14136,1367,evening,Area_1,Area_11,completed,8,5,452,4.36,3.6,mini,Thu,1.2
6642,18678,,morning,Area_6,Area_10,no_driver_found,12,,389,,3.1,suv,Sat,1
6643,15476,1250,night,Area_13,Area_18,completed,6,19,495,3.94,3.1,mini,Tue,1
6644,10982,1061,night,Area_9,Area_11,cancelled_by_customer,15,,,4.34,3.2,mini,Thu,1.5
6645,11099,1337,evening,Area_12,Area_3,completed,14,19,106,4.77,4.55,suv,Wed,1
6646,18374,1457,evening,Area_6,Area_1,completed,9,19,120,3.96,4.26,suv,Thu,1
6647,11780,1062,evening,Area_13,Area_3,completed,26,39,472,4.51,4.19,sedan,Sun,1.2
6648,15784,1658,afternoon,Area_5,Area_5,completed,13,26,154,3.62,4.65,sedan,Thu,1
6649,18351,1136,night,Area_19,Area_14,cancelled_by_customer,7,,,3.68,3.29,sedan,Thu,1
6650,19654,1697,evening,Area_16,Area_15,completed,20,30,438,4.21,3.47,mini,Sun,1
6651,10351,1393,afternoon,Area_1,Area_7,completed,13,10,358,2.63,3.72,sedan,Sun,1
6652,14793,1542,night,Area_7,Area_10,cancelled_by_customer,8,,,4,4.95,mini,Mon,2
6653,19072,1956,evening,Area_14,Area_18,completed,9,22,111,4.06,4.53,mini,Fri,1
6654,16061,1559,night,Area_20,Area_14,completed,26,26,294,3.95,4.55,sedan,Sat,1.5
6655,10925,1716,morning,Area_6,Area_14,completed,5,2,119,4.05,3.41,mini,Wed,1.5
6656,19054,1509,afternoon,Area_14,Area_8,completed,17,14,475,2.96,4.29,sedan,Fri,1
6657,11726,,evening,Area_9,Area_17,no_driver_found,16,,278,,4.39,suv,Fri,2
6658,10565,1626,evening,Area_7,Area_13,completed,25,29,135,4.93,3.15,mini,Tue,1.2
6659,10609,1728,evening,Area_8,Area_2,cancelled_by_driver,27,,169,4.56,3.12,sedan,Sun,1.5
6660,15476,1028,evening,Area_5,Area_11,completed,14,22,497,4.74,4.99,suv,Tue,1.5
6661,17079,1388,night,Area_1,Area_9,completed,27,25,235,3.99,3.5,suv,Fri,1
6662,17897,,night,Area_18,Area_3,no_driver_found,18,,206,,3.3,suv,Tue,1.5
6663,12940,,evening,Area_4,Area_15,no_driver_found,21,,419,,3.79,suv,Tue,1
6664,17596,1638,evening,Area_10,Area_2,completed,5,10,165,2.53,3.35,sedan,Sat,1
6665,19890,,morning,Area_6,Area_17,no_driver_found,9,,158,,4.23,mini,Mon,1
6666,18281,1876,evening,Area_5,Area_14,cancelled_by_customer,8,,437,4.97,4.7,suv,Sun,1.2
6667,18048,1599,afternoon,Area_7,Area_12,completed,22,26,166,3.13,3.73,mini,Sat,1
6668,11196,1190,evening,Area_5,Area_1,completed,8,12,265,2.62,3.22,suv,Fri,1.2
6669,19352,1861,morning,Area_3,Area_7,completed,27,28,208,3.15,4.17,suv,Sat,1
6670,11223,1990,evening,Area_19,Area_7,cancelled_by_driver,7,,132,3,3.25,suv,Mon,1.2
6671,10410,1099,morning,Area_17,Area_20,completed,21,31,296,3.71,4.3,suv,Thu,1
6672,16346,1024,evening,Area_14,Area_3,cancelled_by_customer,12,,,4.81,4.43,sedan,Mon,1
6673,16401,1426,evening,Area_19,Area_4,completed,29,37,336,2.63,4.76,mini,Thu,1.5
6674,18451,1747,afternoon,Area_9,Area_8,completed,13,26,475,3.61,3.95,mini,Thu,1
6675,16268,1880,evening,Area_6,Area_14,completed,17,31,492,3.51,4.17,sedan,Sun,1.5
6676,17692,1323,morning,Area_7,Area_17,cancelled_by_customer,16,,450,3.84,3.45,mini,Sat,1.2
6677,10588,1270,evening,Area_8,Area_7,completed,11,16,252,3.8,3.69,mini,Thu,1
6678,18021,1431,night,Area_17,Area_2,completed,22,30,422,2.73,3.9,mini,Mon,1.5
6679,12820,1984,night,Area_2,Area_3,completed,13,10,107,3.03,3.28,mini,Sat,1.5
6680,15517,1432,night,Area_2,Area_9,completed,19,31,272,4.12,3.06,suv,Fri,1
6681,17337,1393,afternoon,Area_11,Area_12,cancelled_by_customer,18,,411,3.25,4.08,sedan,Tue,1.2
6682,15617,1402,evening,Area_13,Area_5,completed,24,29,414,3,3.49,sedan,Tue,1.5
6683,19282,1799,afternoon,Area_20,Area_11,cancelled_by_driver,21,,304,2.76,4.7,sedan,Sun,1
6684,12336,1629,afternoon,Area_5,Area_12,cancelled_by_driver,29,,244,2.75,3.56,sedan,Wed,1
6685,15941,1468,afternoon,Area_11,Area_3,completed,11,14,475,4.7,4.94,mini,Fri,1
6686,10126,,night,Area_19,Area_4,no_driver_found,14,,301,,4.06,suv,Fri,1
6687,15148,1910,evening,Area_8,Area_13,cancelled_by_driver,25,,126,2.66,4.25,mini,Wed,1.5
6688,13336,1912,night,Area_18,Area_3,cancelled_by_driver,17,,405,4.55,3.16,suv,Tue,1
6689,18580,1866,afternoon,Area_14,Area_15,cancelled_by_driver,23,,432,4.78,3.86,mini,Sat,1.5
6690,18246,1896,night,Area_5,Area_2,completed,12,23,216,3.52,3.23,suv,Mon,1
6691,18336,1922,evening,Area_12,Area_20,completed,22,32,252,3.64,4.09,mini,Fri,2
6692,13778,1260,night,Area_1,Area_15,completed,11,23,246,3.96,4.91,mini,Mon,1
6693,14301,1182,evening,Area_3,Area_17,completed,19,32,246,2.81,3.62,mini,Wed,1
6694,18909,1673,evening,Area_20,Area_15,cancelled_by_customer,6,,,4.16,3.13,suv,Thu,1.5
6695,18024,1725,afternoon,Area_16,Area_15,completed,17,19,433,2.8,3.21,suv,Thu,1
6696,15793,1007,afternoon,Area_9,Area_2,completed,8,15,87,4.74,4.81,mini,Tue,1
6697,15163,,morning,Area_17,Area_15,no_driver_found,14,,389,,4.61,suv,Thu,1.5
6698,11543,1560,evening,Area_12,Area_1,completed,9,13,372,3.41,4.33,sedan,Sat,2
6699,15808,1770,morning,Area_12,Area_13,cancelled_by_customer,25,,152,4.68,3.09,sedan,Mon,1.2
6700,10950,1604,night,Area_13,Area_9,completed,25,28,360,3.87,5,sedan,Sat,1
6701,16375,,morning,Area_19,Area_7,no_driver_found,9,,318,,3.76,sedan,Sun,1.2
6702,19382,1453,night,Area_16,Area_16,cancelled_by_customer,19,,,3.46,4.39,mini,Thu,2
6703,16775,,evening,Area_10,Area_19,no_driver_found,7,,431,,3.74,mini,Fri,1.2
6704,13760,1961,afternoon,Area_20,Area_10,completed,5,4,157,3.55,4.1,suv,Fri,1
6705,18622,1447,night,Area_18,Area_8,completed,6,11,282,3.34,3.67,mini,Sun,1.5
6706,13237,1250,morning,Area_12,Area_16,completed,11,17,493,3.29,4.99,mini,Wed,1
6707,19739,1902,evening,Area_20,Area_14,completed,11,12,196,4.41,3.6,mini,Sun,1
6708,12665,1001,night,Area_16,Area_13,cancelled_by_driver,17,,446,3.19,3.92,mini,Sun,1
6709,12050,1055,afternoon,Area_7,Area_14,completed,7,13,277,3.67,4.99,suv,Sat,2
6710,12684,,afternoon,Area_6,Area_20,no_driver_found,28,,166,,4.19,sedan,Tue,1.5
6711,19044,1335,night,Area_18,Area_12,cancelled_by_customer,9,,488,4.54,3.93,sedan,Mon,1
6712,14458,,morning,Area_18,Area_14,no_driver_found,8,,318,,4.29,sedan,Wed,1.2
6713,18559,,evening,Area_2,Area_19,no_driver_found,10,,175,,3.79,sedan,Sat,1
6714,17022,1889,morning,Area_2,Area_20,completed,28,40,234,4.79,4.82,mini,Sun,1.2
6715,10073,1373,morning,Area_17,Area_7,completed,5,10,448,2.85,4.46,sedan,Sat,1
6716,10040,1397,night,Area_13,Area_9,completed,12,19,120,4.14,4.3,suv,Sat,1
6717,15577,1003,afternoon,Area_14,Area_12,cancelled_by_customer,27,,,4.69,4.78,sedan,Mon,1
6718,19386,1617,night,Area_10,Area_9,completed,18,23,366,4.78,4.57,sedan,Wed,1
6719,19756,1323,night,Area_11,Area_14,cancelled_by_customer,21,,230,3.95,3.42,suv,Sun,1
6720,10823,1393,evening,Area_17,Area_4,cancelled_by_driver,23,,156,4.51,3.22,suv,Wed,1.5
6721,11830,1050,afternoon,Area_3,Area_19,cancelled_by_customer,22,,,3.2,4.74,sedan,Thu,1
6722,16151,1462,morning,Area_2,Area_12,cancelled_by_customer,23,,459,3.49,3.55,sedan,Mon,1.5
6723,19524,1317,afternoon,Area_9,Area_17,completed,13,23,456,3.17,3.94,suv,Fri,1.2
6724,15971,1640,night,Area_19,Area_19,completed,27,41,242,3.44,4.06,sedan,Wed,1
6725,14339,1215,afternoon,Area_13,Area_12,cancelled_by_driver,6,,461,3.19,4.53,sedan,Tue,2
6726,16968,1562,morning,Area_15,Area_6,completed,12,17,193,3.87,4.83,sedan,Fri,1
6727,18517,1138,night,Area_4,Area_6,completed,21,27,311,3.65,4.37,suv,Mon,1
6728,12513,1556,afternoon,Area_9,Area_13,completed,28,29,284,4.32,3.55,suv,Fri,1
6729,11100,1696,morning,Area_9,Area_15,cancelled_by_driver,15,,201,3.33,3.7,suv,Thu,1
6730,17654,1743,morning,Area_1,Area_9,cancelled_by_driver,26,,83,3.34,3.81,mini,Sat,2
6731,13880,1380,evening,Area_3,Area_1,cancelled_by_driver,21,,270,3.44,4.89,mini,Fri,1.2
6732,18249,1461,night,Area_5,Area_18,completed,15,24,442,3.05,4.95,mini,Sun,2
6733,12629,1035,evening,Area_4,Area_3,completed,6,19,309,2.92,4.32,mini,Sun,1.5
6734,14388,1585,morning,Area_19,Area_3,completed,24,28,335,3.81,3.19,sedan,Sat,1.5
6735,13920,,morning,Area_18,Area_6,no_driver_found,27,,205,,3.75,mini,Wed,1
6736,18664,,evening,Area_2,Area_11,no_driver_found,6,,268,,4.78,sedan,Mon,1.2
6737,16222,1612,night,Area_14,Area_3,completed,21,32,165,4.57,3.43,mini,Sun,1
6738,15346,1387,evening,Area_1,Area_1,cancelled_by_driver,7,,384,3.63,4.74,mini,Thu,1.2
6739,16809,1684,afternoon,Area_14,Area_8,cancelled_by_customer,20,,,2.67,3.72,sedan,Tue,1.2
6740,16737,1911,evening,Area_7,Area_12,cancelled_by_customer,15,,,2.53,4.64,mini,Fri,1.2
6741,18881,1987,evening,Area_12,Area_9,completed,5,4,460,2.88,4.88,sedan,Sun,1.2
6742,11677,1329,afternoon,Area_1,Area_9,cancelled_by_customer,24,,255,4.17,3.04,sedan,Wed,1.2
6743,11260,,night,Area_17,Area_7,no_driver_found,10,,222,,4.26,sedan,Sat,1
6744,14294,1122,morning,Area_16,Area_20,completed,17,24,194,4.42,3.82,mini,Thu,1
6745,10043,1161,afternoon,Area_3,Area_13,completed,24,25,89,2.78,5,sedan,Sun,1
6746,12262,1468,morning,Area_4,Area_11,completed,24,28,337,2.68,3.75,suv,Fri,1.5
6747,14253,1027,afternoon,Area_12,Area_11,completed,14,12,356,4.43,3.76,sedan,Tue,1
6748,14966,1915,afternoon,Area_14,Area_19,completed,29,34,392,3.44,3.39,sedan,Tue,2
6749,16430,1973,morning,Area_2,Area_15,completed,21,20,109,4.06,4.77,mini,Mon,1
6750,19787,1395,evening,Area_5,Area_8,cancelled_by_customer,13,,,3.27,4.94,mini,Tue,1
6751,19885,1952,night,Area_3,Area_17,cancelled_by_driver,18,,186,3.66,3.72,mini,Tue,1
6752,15251,1635,night,Area_13,Area_19,completed,24,35,451,4.09,4.97,mini,Wed,1
6753,11342,1462,afternoon,Area_11,Area_6,completed,17,15,189,3.61,3.23,mini,Sun,1
6754,15085,1217,evening,Area_18,Area_16,cancelled_by_driver,24,,326,3.32,3.63,suv,Fri,1.5
6755,18051,1436,morning,Area_12,Area_8,completed,5,10,110,4.22,3.14,sedan,Tue,1.5
6756,14101,1411,morning,Area_19,Area_19,cancelled_by_driver,25,,238,2.74,3.31,mini,Fri,1.2
6757,15490,1903,night,Area_16,Area_4,completed,19,18,164,4.56,4.36,sedan,Tue,1
6758,12949,1559,morning,Area_3,Area_11,completed,20,27,397,4.13,4.33,mini,Sat,1
6759,17228,,night,Area_3,Area_2,no_driver_found,15,,135,,3.61,suv,Fri,1.2
6760,18055,1976,night,Area_7,Area_7,cancelled_by_driver,27,,171,3.43,3.7,sedan,Sat,1
6761,19641,1236,evening,Area_10,Area_6,cancelled_by_driver,16,,252,2.7,4.29,sedan,Fri,1
6762,13304,1858,night,Area_12,Area_15,completed,9,11,218,4.69,4.5,mini,Mon,1.2
6763,15141,1274,afternoon,Area_2,Area_1,cancelled_by_driver,26,,452,4.27,4.21,suv,Mon,1
6764,18302,1960,night,Area_16,Area_13,completed,16,17,466,3.36,4.11,sedan,Tue,1.5
6765,18083,1959,night,Area_9,Area_19,completed,29,42,270,2.62,3.87,suv,Mon,1
6766,12999,,night,Area_6,Area_9,no_driver_found,29,,272,,3.93,suv,Sun,1
6767,14668,1841,evening,Area_8,Area_15,cancelled_by_driver,24,,424,4.52,3.98,suv,Fri,1
6768,19842,1987,afternoon,Area_12,Area_11,completed,28,35,188,3.01,4.2,sedan,Fri,1.2
6769,19401,1401,afternoon,Area_13,Area_13,completed,28,37,487,3.12,3.06,suv,Sun,1
6770,14018,1598,evening,Area_10,Area_3,completed,19,16,155,4.33,3.33,suv,Wed,1.2
6771,11081,1834,afternoon,Area_13,Area_8,completed,15,19,175,3.48,3.24,sedan,Sat,1.2
6772,10714,1904,evening,Area_17,Area_13,completed,19,21,143,4.05,3.6,suv,Mon,1.2
6773,10468,1734,night,Area_17,Area_6,cancelled_by_driver,6,,280,3.36,3.32,sedan,Fri,1.5
6774,17304,1142,evening,Area_6,Area_20,completed,27,39,99,3,3.02,mini,Thu,1
6775,18038,1138,night,Area_12,Area_19,completed,19,25,328,2.71,4.41,suv,Sun,1
6776,14276,1845,afternoon,Area_14,Area_10,completed,20,34,453,4.43,3.22,mini,Sat,1
6777,12404,1966,afternoon,Area_5,Area_3,cancelled_by_customer,22,,,2.97,3.62,sedan,Sun,1
6778,17181,1304,evening,Area_19,Area_9,completed,22,26,80,3.19,4.26,sedan,Mon,1
6779,14220,1584,afternoon,Area_18,Area_14,completed,12,26,272,3.32,4.12,suv,Fri,2
6780,13147,1855,evening,Area_5,Area_7,completed,7,15,406,3.33,4.28,mini,Sat,1
6781,10611,1328,night,Area_16,Area_16,completed,5,11,424,4.08,4.12,suv,Sat,1.2
6782,15837,1835,night,Area_3,Area_4,completed,27,28,489,3.35,4.13,suv,Fri,1.5
6783,10254,1142,evening,Area_14,Area_9,completed,29,34,253,3.78,3.91,suv,Tue,1.5
6784,17622,1378,evening,Area_5,Area_15,completed,19,17,112,4.78,3.43,mini,Mon,1
6785,13902,1291,night,Area_5,Area_6,cancelled_by_customer,9,,135,3.99,3.51,mini,Fri,1.5
